shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
ES:Euskotren:RoutePoints:1846:,43.264491,-2.926253,1,0.0
ES:Euskotren:RoutePoints:1846:,43.26464,-2.926501,2,26.0
ES:Euskotren:RoutePoints:1846:,43.264927,-2.926976,3,76.0
ES:Euskotren:RoutePoints:1846:,43.265244,-2.927398,4,125.132
ES:Euskotren:RoutePoints:1846:,43.265568,-2.927826,5,175.132
ES:Euskotren:RoutePoints:1846:,43.265895,-2.928254,6,225.446
ES:Euskotren:RoutePoints:1846:,43.266246,-2.92864,7,275.446
ES:Euskotren:RoutePoints:1846:,43.266316,-2.928717,8,285.446
ES:Euskotren:RoutePoints:1846:,43.266597,-2.929026,9,325.446
ES:Euskotren:RoutePoints:1846:,43.266948,-2.929412,10,375.446
ES:Euskotren:RoutePoints:1846:,43.267297,-2.929769,11,423.829
ES:Euskotren:RoutePoints:1846:,43.267619,-2.930118,12,469.425
ES:Euskotren:RoutePoints:1846:,43.26795,-2.930505,13,517.789
ES:Euskotren:RoutePoints:1846:,43.268173,-2.931031,14,567.124
ES:Euskotren:RoutePoints:1846:,43.268161,-2.931609,15,614.073
ES:Euskotren:RoutePoints:1846:,43.268111,-2.932218,16,663.79
ES:Euskotren:RoutePoints:1846:,43.268088,-2.932833,17,713.79
ES:Euskotren:RoutePoints:1846:,43.268068,-2.9334,18,759.79
ES:Euskotren:RoutePoints:1846:,43.268047,-2.933966,19,805.791
ES:Euskotren:RoutePoints:1846:,43.267944,-2.934547,20,854.313
ES:Euskotren:RoutePoints:1846:,43.267953,-2.935141,21,902.586
ES:Euskotren:RoutePoints:1846:,43.268213,-2.935604,22,949.933
ES:Euskotren:RoutePoints:1846:,43.268447,-2.936098,23,997.691
ES:Euskotren:RoutePoints:1846:,43.268657,-2.936612,24,1045.457
ES:Euskotren:RoutePoints:1846:,43.268713,-2.936758,25,1058.9
ES:Euskotren:RoutePoints:1846:,43.268823,-2.937162,26,1093.9
ES:Euskotren:RoutePoints:1846:,43.268932,-2.937763,27,1144.121
ES:Euskotren:RoutePoints:1846:,43.268987,-2.938369,28,1193.685
ES:Euskotren:RoutePoints:1846:,43.26898,-2.938991,29,1244.169
ES:Euskotren:RoutePoints:1846:,43.26889,-2.939585,30,1293.406
ES:Euskotren:RoutePoints:1846:,43.26876,-2.940149,31,1341.406
ES:Euskotren:RoutePoints:1846:,43.268596,-2.940711,32,1390.519
ES:Euskotren:RoutePoints:1846:,43.268592,-2.940722,33,1391.519
ES:Euskotren:RoutePoints:1846:,43.268375,-2.941262,34,1441.519
ES:Euskotren:RoutePoints:1846:,43.268083,-2.941734,35,1491.716
ES:Euskotren:RoutePoints:1846:,43.267742,-2.942136,36,1541.713
ES:Euskotren:RoutePoints:1846:,43.267373,-2.942481,37,1591.283
ES:Euskotren:RoutePoints:1846:,43.266982,-2.942784,38,1641.283
ES:Euskotren:RoutePoints:1846:,43.266604,-2.943103,39,1690.537
ES:Euskotren:RoutePoints:1846:,43.266338,-2.943595,40,1740.226
ES:Euskotren:RoutePoints:1846:,43.266272,-2.943903,41,1766.226
ES:Euskotren:RoutePoints:1846:,43.26621,-2.944186,42,1790.226
ES:Euskotren:RoutePoints:1846:,43.266067,-2.94474,43,1837.9
ES:Euskotren:RoutePoints:1846:,43.26575,-2.945171,44,1887.507
ES:Euskotren:RoutePoints:1846:,43.265394,-2.945543,45,1937.236
ES:Euskotren:RoutePoints:1846:,43.264952,-2.945554,46,1986.372
ES:Euskotren:RoutePoints:1846:,43.264515,-2.945686,47,2036.053
ES:Euskotren:RoutePoints:1846:,43.264102,-2.94586,48,2084.053
ES:Euskotren:RoutePoints:1846:,43.263671,-2.946041,49,2134.053
ES:Euskotren:RoutePoints:1846:,43.263241,-2.946221,50,2184.053
ES:Euskotren:RoutePoints:1846:,43.263198,-2.94624,51,2189.053
ES:Euskotren:RoutePoints:1846:,43.262811,-2.946402,52,2234.053
ES:Euskotren:RoutePoints:1846:,43.262381,-2.946582,53,2283.926
ES:Euskotren:RoutePoints:1846:,43.261949,-2.946756,54,2333.926
ES:Euskotren:RoutePoints:1846:,43.261517,-2.94693,55,2383.926
ES:Euskotren:RoutePoints:1846:,43.261092,-2.947128,56,2433.881
ES:Euskotren:RoutePoints:1846:,43.260932,-2.947644,57,2479.372
ES:Euskotren:RoutePoints:1846:,43.261222,-2.948118,58,2529.534
ES:Euskotren:RoutePoints:1846:,43.261522,-2.948578,59,2579.574
ES:Euskotren:RoutePoints:1846:,43.26175,-2.948928,60,2617.574
ES:Euskotren:RoutePoints:1846:,43.261822,-2.949038,61,2629.574
ES:Euskotren:RoutePoints:1846:,43.262109,-2.94948,62,2677.574
ES:Euskotren:RoutePoints:1846:,43.262352,-2.949914,63,2721.938
ES:Euskotren:RoutePoints:1846:,43.262093,-2.950315,64,2765.342
ES:Euskotren:RoutePoints:1846:,43.261679,-2.950486,65,2813.342
ES:Euskotren:RoutePoints:1846:,43.261265,-2.950657,66,2861.342
ES:Euskotren:RoutePoints:1846:,43.260869,-2.950821,67,2907.342
ES:Euskotren:RoutePoints:1846:,43.260455,-2.950991,68,2955.288
ES:Euskotren:RoutePoints:1846:,43.260309,-2.951051,69,2972.288
ES:Euskotren:RoutePoints:1846:,43.260033,-2.951164,70,3004.288
ES:Euskotren:RoutePoints:1846:,43.260024,-2.951167,71,3005.288
ES:Euskotren:RoutePoints:1846:,43.2598,-2.951259,72,3031.288
ES:Euskotren:RoutePoints:2462:,43.264491,-2.926253,1,0.0
ES:Euskotren:RoutePoints:2462:,43.26464,-2.926501,2,26.0
ES:Euskotren:RoutePoints:2462:,43.264927,-2.926976,3,76.0
ES:Euskotren:RoutePoints:2462:,43.265244,-2.927398,4,125.132
ES:Euskotren:RoutePoints:2462:,43.265568,-2.927826,5,175.132
ES:Euskotren:RoutePoints:2462:,43.265895,-2.928254,6,225.446
ES:Euskotren:RoutePoints:2462:,43.266246,-2.92864,7,275.446
ES:Euskotren:RoutePoints:2462:,43.266316,-2.928717,8,285.446
ES:Euskotren:RoutePoints:2462:,43.266597,-2.929026,9,325.446
ES:Euskotren:RoutePoints:2462:,43.266948,-2.929412,10,375.446
ES:Euskotren:RoutePoints:2462:,43.267297,-2.929769,11,423.829
ES:Euskotren:RoutePoints:2462:,43.267619,-2.930118,12,469.425
ES:Euskotren:RoutePoints:2462:,43.26795,-2.930505,13,517.789
ES:Euskotren:RoutePoints:2462:,43.268173,-2.931031,14,567.124
ES:Euskotren:RoutePoints:2462:,43.268161,-2.931609,15,614.073
ES:Euskotren:RoutePoints:2462:,43.268111,-2.932218,16,663.79
ES:Euskotren:RoutePoints:2462:,43.268088,-2.932833,17,713.79
ES:Euskotren:RoutePoints:2462:,43.268068,-2.9334,18,759.79
ES:Euskotren:RoutePoints:2462:,43.268047,-2.933966,19,805.791
ES:Euskotren:RoutePoints:2462:,43.267944,-2.934547,20,854.313
ES:Euskotren:RoutePoints:2462:,43.267953,-2.935141,21,902.586
ES:Euskotren:RoutePoints:2462:,43.268213,-2.935604,22,949.933
ES:Euskotren:RoutePoints:2462:,43.268447,-2.936098,23,997.691
ES:Euskotren:RoutePoints:2462:,43.268657,-2.936612,24,1045.457
ES:Euskotren:RoutePoints:2462:,43.268713,-2.936758,25,1058.9
ES:Euskotren:RoutePoints:2462:,43.268823,-2.937162,26,1093.9
ES:Euskotren:RoutePoints:2462:,43.268932,-2.937763,27,1144.121
ES:Euskotren:RoutePoints:2462:,43.268987,-2.938369,28,1193.685
ES:Euskotren:RoutePoints:2462:,43.26898,-2.938991,29,1244.169
ES:Euskotren:RoutePoints:2462:,43.26889,-2.939585,30,1293.406
ES:Euskotren:RoutePoints:2462:,43.26876,-2.940149,31,1341.406
ES:Euskotren:RoutePoints:2462:,43.268596,-2.940711,32,1390.519
ES:Euskotren:RoutePoints:2462:,43.268592,-2.940722,33,1391.519
ES:Euskotren:RoutePoints:2462:,43.268375,-2.941262,34,1441.519
ES:Euskotren:RoutePoints:2462:,43.268083,-2.941734,35,1491.716
ES:Euskotren:RoutePoints:2462:,43.267742,-2.942136,36,1541.713
ES:Euskotren:RoutePoints:2462:,43.267373,-2.942481,37,1591.283
ES:Euskotren:RoutePoints:2462:,43.266982,-2.942784,38,1641.283
ES:Euskotren:RoutePoints:2462:,43.266604,-2.943103,39,1690.537
ES:Euskotren:RoutePoints:2462:,43.266338,-2.943595,40,1740.226
ES:Euskotren:RoutePoints:2462:,43.266272,-2.943903,41,1766.226
ES:Euskotren:RoutePoints:517:,43.254113,-2.921513,1,0.0
ES:Euskotren:RoutePoints:517:,43.254259,-2.921339,2,21.534
ES:Euskotren:RoutePoints:517:,43.254624,-2.9217,3,71.583
ES:Euskotren:RoutePoints:517:,43.254989,-2.922061,4,121.583
ES:Euskotren:RoutePoints:517:,43.255305,-2.922479,5,170.367
ES:Euskotren:RoutePoints:517:,43.255431,-2.923056,6,219.279
ES:Euskotren:RoutePoints:517:,43.255543,-2.923653,7,269.278
ES:Euskotren:RoutePoints:517:,43.255736,-2.924211,8,319.423
ES:Euskotren:RoutePoints:517:,43.255795,-2.924369,9,333.783
ES:Euskotren:RoutePoints:517:,43.255947,-2.92476,10,369.783
ES:Euskotren:RoutePoints:517:,43.25623,-2.925224,11,418.808
ES:Euskotren:RoutePoints:517:,43.256581,-2.925609,12,468.808
ES:Euskotren:RoutePoints:517:,43.256944,-2.925969,13,518.574
ES:Euskotren:RoutePoints:517:,43.257335,-2.926285,14,568.946
ES:Euskotren:RoutePoints:517:,43.257748,-2.926497,15,617.973
ES:Euskotren:RoutePoints:517:,43.258182,-2.926699,16,668.875
ES:Euskotren:RoutePoints:517:,43.258612,-2.926662,17,716.761
ES:Euskotren:RoutePoints:517:,43.258936,-2.926251,18,765.816
ES:Euskotren:RoutePoints:517:,43.259035,-2.925926,19,794.381
ES:Euskotren:RoutePoints:517:,43.259104,-2.925685,20,815.381
ES:Euskotren:RoutePoints:517:,43.259214,-2.925141,21,861.231
ES:Euskotren:RoutePoints:517:,43.259292,-2.924569,22,908.427
ES:Euskotren:RoutePoints:517:,43.259563,-2.924174,23,952.489
ES:Euskotren:RoutePoints:517:,43.259882,-2.924491,24,996.298
ES:Euskotren:RoutePoints:517:,43.260114,-2.924931,25,1040.325
ES:Euskotren:RoutePoints:517:,43.260356,-2.925392,26,1086.393
ES:Euskotren:RoutePoints:517:,43.260616,-2.925858,27,1133.97
ES:Euskotren:RoutePoints:517:,43.260842,-2.926273,28,1175.97
ES:Euskotren:RoutePoints:517:,43.261052,-2.926658,29,1214.97
ES:Euskotren:RoutePoints:517:,43.26109,-2.926727,30,1221.97
ES:Euskotren:RoutePoints:517:,43.261418,-2.926968,31,1263.293
ES:Euskotren:RoutePoints:517:,43.26168,-2.926527,32,1309.439
ES:Euskotren:RoutePoints:517:,43.261961,-2.926045,33,1359.439
ES:Euskotren:RoutePoints:517:,43.262244,-2.92557,34,1409.23
ES:Euskotren:RoutePoints:517:,43.26253,-2.925094,35,1459.23
ES:Euskotren:RoutePoints:517:,43.262892,-2.925047,36,1499.66
ES:Euskotren:RoutePoints:517:,43.26334,-2.925104,37,1549.58
ES:Euskotren:RoutePoints:517:,43.263765,-2.925176,38,1597.167
ES:Euskotren:RoutePoints:517:,43.264076,-2.925581,39,1644.834
ES:Euskotren:RoutePoints:517:,43.264356,-2.926022,40,1692.276
ES:Euskotren:RoutePoints:517:,43.264491,-2.926253,41,1716.273
ES:Euskotren:RoutePoints:517:,43.26464,-2.926501,42,1742.273
ES:Euskotren:RoutePoints:517:,43.264927,-2.926976,43,1792.273
ES:Euskotren:RoutePoints:517:,43.265244,-2.927398,44,1841.404
ES:Euskotren:RoutePoints:517:,43.265568,-2.927826,45,1891.404
ES:Euskotren:RoutePoints:517:,43.265895,-2.928254,46,1941.719
ES:Euskotren:RoutePoints:517:,43.266246,-2.92864,47,1991.719
ES:Euskotren:RoutePoints:517:,43.266316,-2.928717,48,2001.719
ES:Euskotren:RoutePoints:517:,43.266597,-2.929026,49,2041.719
ES:Euskotren:RoutePoints:517:,43.266948,-2.929412,50,2091.719
ES:Euskotren:RoutePoints:517:,43.267297,-2.929769,51,2140.101
ES:Euskotren:RoutePoints:517:,43.267619,-2.930118,52,2185.698
ES:Euskotren:RoutePoints:517:,43.26795,-2.930505,53,2234.061
ES:Euskotren:RoutePoints:517:,43.268173,-2.931031,54,2283.396
ES:Euskotren:RoutePoints:517:,43.268161,-2.931609,55,2330.346
ES:Euskotren:RoutePoints:517:,43.268111,-2.932218,56,2380.063
ES:Euskotren:RoutePoints:517:,43.268088,-2.932833,57,2430.063
ES:Euskotren:RoutePoints:517:,43.268068,-2.9334,58,2476.063
ES:Euskotren:RoutePoints:517:,43.268047,-2.933966,59,2522.063
ES:Euskotren:RoutePoints:517:,43.267944,-2.934547,60,2570.585
ES:Euskotren:RoutePoints:517:,43.267953,-2.935141,61,2618.858
ES:Euskotren:RoutePoints:517:,43.268213,-2.935604,62,2666.206
ES:Euskotren:RoutePoints:517:,43.268447,-2.936098,63,2713.963
ES:Euskotren:RoutePoints:517:,43.268657,-2.936612,64,2761.73
ES:Euskotren:RoutePoints:517:,43.268713,-2.936758,65,2775.173
ES:Euskotren:RoutePoints:517:,43.268823,-2.937162,66,2810.173
ES:Euskotren:RoutePoints:517:,43.268932,-2.937763,67,2860.394
ES:Euskotren:RoutePoints:517:,43.268987,-2.938369,68,2909.958
ES:Euskotren:RoutePoints:517:,43.26898,-2.938991,69,2960.441
ES:Euskotren:RoutePoints:517:,43.26889,-2.939585,70,3009.678
ES:Euskotren:RoutePoints:517:,43.26876,-2.940149,71,3057.678
ES:Euskotren:RoutePoints:517:,43.268596,-2.940711,72,3106.792
ES:Euskotren:RoutePoints:517:,43.268592,-2.940722,73,3107.792
ES:Euskotren:RoutePoints:517:,43.268375,-2.941262,74,3157.792
ES:Euskotren:RoutePoints:517:,43.268083,-2.941734,75,3207.988
ES:Euskotren:RoutePoints:517:,43.267742,-2.942136,76,3257.985
ES:Euskotren:RoutePoints:517:,43.267373,-2.942481,77,3307.556
ES:Euskotren:RoutePoints:517:,43.266982,-2.942784,78,3357.556
ES:Euskotren:RoutePoints:517:,43.266604,-2.943103,79,3406.81
ES:Euskotren:RoutePoints:517:,43.266338,-2.943595,80,3456.498
ES:Euskotren:RoutePoints:517:,43.266272,-2.943903,81,3482.498
ES:Euskotren:RoutePoints:517:,43.26621,-2.944186,82,3506.498
ES:Euskotren:RoutePoints:517:,43.266067,-2.94474,83,3554.173
ES:Euskotren:RoutePoints:517:,43.26575,-2.945171,84,3603.779
ES:Euskotren:RoutePoints:517:,43.265394,-2.945543,85,3653.508
ES:Euskotren:RoutePoints:517:,43.264952,-2.945554,86,3702.645
ES:Euskotren:RoutePoints:517:,43.264515,-2.945686,87,3752.325
ES:Euskotren:RoutePoints:517:,43.264102,-2.94586,88,3800.325
ES:Euskotren:RoutePoints:517:,43.263671,-2.946041,89,3850.325
ES:Euskotren:RoutePoints:517:,43.263241,-2.946221,90,3900.325
ES:Euskotren:RoutePoints:517:,43.263198,-2.94624,91,3905.325
ES:Euskotren:RoutePoints:517:,43.262811,-2.946402,92,3950.325
ES:Euskotren:RoutePoints:517:,43.262381,-2.946582,93,4000.199
ES:Euskotren:RoutePoints:517:,43.261949,-2.946756,94,4050.199
ES:Euskotren:RoutePoints:517:,43.261517,-2.94693,95,4100.199
ES:Euskotren:RoutePoints:517:,43.261092,-2.947128,96,4150.153
ES:Euskotren:RoutePoints:517:,43.260932,-2.947644,97,4195.645
ES:Euskotren:RoutePoints:517:,43.261222,-2.948118,98,4245.807
ES:Euskotren:RoutePoints:517:,43.261522,-2.948578,99,4295.847
ES:Euskotren:RoutePoints:517:,43.26175,-2.948928,100,4333.847
ES:Euskotren:RoutePoints:517:,43.261822,-2.949038,101,4345.847
ES:Euskotren:RoutePoints:517:,43.262109,-2.94948,102,4393.846
ES:Euskotren:RoutePoints:517:,43.262352,-2.949914,103,4438.21
ES:Euskotren:RoutePoints:517:,43.262093,-2.950315,104,4481.614
ES:Euskotren:RoutePoints:517:,43.261679,-2.950486,105,4529.614
ES:Euskotren:RoutePoints:517:,43.261265,-2.950657,106,4577.614
ES:Euskotren:RoutePoints:517:,43.260869,-2.950821,107,4623.614
ES:Euskotren:RoutePoints:517:,43.260455,-2.950991,108,4671.56
ES:Euskotren:RoutePoints:517:,43.260309,-2.951051,109,4688.56
ES:Euskotren:RoutePoints:517:,43.260033,-2.951164,110,4720.56
ES:Euskotren:RoutePoints:517:,43.260024,-2.951167,111,4721.56
ES:Euskotren:RoutePoints:517:,43.2598,-2.951259,112,4747.56
ES:Euskotren:RoutePoints:517:,43.259595,-2.951339,113,4771.216
ES:Euskotren:RoutePoints:517:,43.259162,-2.951508,114,4821.216
ES:Euskotren:RoutePoints:517:,43.258823,-2.951274,115,4863.326
ES:Euskotren:RoutePoints:517:,43.258518,-2.950822,116,4913.326
ES:Euskotren:RoutePoints:517:,43.258227,-2.950383,117,4961.383
ES:Euskotren:RoutePoints:517:,43.25802,-2.949872,118,5008.81
ES:Euskotren:RoutePoints:517:,43.257991,-2.949257,119,5058.806
ES:Euskotren:RoutePoints:517:,43.257983,-2.949073,120,5073.806
ES:Euskotren:RoutePoints:517:,43.257962,-2.948637,121,5109.213
ES:Euskotren:RoutePoints:517:,43.257933,-2.948047,122,5157.213
ES:Euskotren:RoutePoints:517:,43.257909,-2.947434,123,5207.047
ES:Euskotren:RoutePoints:517:,43.257878,-2.946824,124,5256.722
ES:Euskotren:RoutePoints:517:,43.257846,-2.946205,125,5307.077
ES:Euskotren:RoutePoints:517:,43.257816,-2.945593,126,5356.871
ES:Euskotren:RoutePoints:517:,43.257811,-2.945506,127,5363.977
ES:Euskotren:RoutePoints:517:,43.257801,-2.945004,128,5404.673
ES:Euskotren:RoutePoints:517:,43.257767,-2.944349,129,5457.977
ES:Euskotren:RoutePoints:518:,43.257767,-2.944349,1,0.0
ES:Euskotren:RoutePoints:518:,43.257834,-2.945615,2,103.0
ES:Euskotren:RoutePoints:518:,43.257867,-2.946221,3,152.312
ES:Euskotren:RoutePoints:518:,43.257904,-2.946835,4,202.312
ES:Euskotren:RoutePoints:518:,43.257932,-2.947447,5,252.112
ES:Euskotren:RoutePoints:518:,43.257959,-2.948062,6,302.112
ES:Euskotren:RoutePoints:518:,43.257986,-2.948652,7,350.112
ES:Euskotren:RoutePoints:518:,43.258004,-2.94907,8,384.112
ES:Euskotren:RoutePoints:518:,43.257983,-2.949073,9,386.496
ES:Euskotren:RoutePoints:518:,43.257991,-2.949257,10,401.496
ES:Euskotren:RoutePoints:518:,43.25802,-2.949872,11,451.492
ES:Euskotren:RoutePoints:518:,43.258227,-2.950383,12,498.919
ES:Euskotren:RoutePoints:518:,43.258518,-2.950822,13,546.977
ES:Euskotren:RoutePoints:518:,43.258823,-2.951274,14,596.977
ES:Euskotren:RoutePoints:518:,43.259162,-2.951508,15,639.086
ES:Euskotren:RoutePoints:518:,43.259595,-2.951339,16,689.086
ES:Euskotren:RoutePoints:518:,43.2598,-2.951259,17,712.742
ES:Euskotren:RoutePoints:518:,43.260024,-2.951167,18,738.742
ES:Euskotren:RoutePoints:518:,43.260033,-2.951164,19,739.742
ES:Euskotren:RoutePoints:518:,43.260309,-2.951051,20,771.742
ES:Euskotren:RoutePoints:518:,43.260455,-2.950991,21,788.742
ES:Euskotren:RoutePoints:518:,43.260869,-2.950821,22,836.688
ES:Euskotren:RoutePoints:518:,43.261265,-2.950657,23,882.688
ES:Euskotren:RoutePoints:518:,43.261679,-2.950486,24,930.688
ES:Euskotren:RoutePoints:518:,43.262093,-2.950315,25,978.688
ES:Euskotren:RoutePoints:518:,43.262352,-2.949914,26,1022.092
ES:Euskotren:RoutePoints:518:,43.262109,-2.94948,27,1066.456
ES:Euskotren:RoutePoints:518:,43.261822,-2.949038,28,1114.456
ES:Euskotren:RoutePoints:518:,43.26175,-2.948928,29,1126.456
ES:Euskotren:RoutePoints:518:,43.261522,-2.948578,30,1164.456
ES:Euskotren:RoutePoints:518:,43.261222,-2.948118,31,1214.496
ES:Euskotren:RoutePoints:518:,43.260932,-2.947644,32,1264.657
ES:Euskotren:RoutePoints:518:,43.261092,-2.947128,33,1310.149
ES:Euskotren:RoutePoints:518:,43.261517,-2.94693,34,1360.103
ES:Euskotren:RoutePoints:518:,43.261949,-2.946756,35,1410.103
ES:Euskotren:RoutePoints:518:,43.262381,-2.946582,36,1460.103
ES:Euskotren:RoutePoints:518:,43.262811,-2.946402,37,1509.977
ES:Euskotren:RoutePoints:518:,43.263198,-2.94624,38,1554.977
ES:Euskotren:RoutePoints:518:,43.263241,-2.946221,39,1559.977
ES:Euskotren:RoutePoints:518:,43.263671,-2.946041,40,1609.977
ES:Euskotren:RoutePoints:518:,43.264102,-2.94586,41,1659.977
ES:Euskotren:RoutePoints:518:,43.264515,-2.945686,42,1707.977
ES:Euskotren:RoutePoints:518:,43.264952,-2.945554,43,1757.657
ES:Euskotren:RoutePoints:518:,43.265394,-2.945543,44,1806.794
ES:Euskotren:RoutePoints:518:,43.26575,-2.945171,45,1856.523
ES:Euskotren:RoutePoints:518:,43.266067,-2.94474,46,1906.129
ES:Euskotren:RoutePoints:518:,43.26621,-2.944186,47,1953.804
ES:Euskotren:RoutePoints:518:,43.266272,-2.943903,48,1977.804
ES:Euskotren:RoutePoints:518:,43.266338,-2.943595,49,2003.804
ES:Euskotren:RoutePoints:518:,43.266604,-2.943103,50,2053.492
ES:Euskotren:RoutePoints:518:,43.266982,-2.942784,51,2102.746
ES:Euskotren:RoutePoints:518:,43.267373,-2.942481,52,2152.747
ES:Euskotren:RoutePoints:518:,43.267742,-2.942136,53,2202.317
ES:Euskotren:RoutePoints:518:,43.268083,-2.941734,54,2252.314
ES:Euskotren:RoutePoints:518:,43.268375,-2.941262,55,2302.51
ES:Euskotren:RoutePoints:518:,43.268592,-2.940722,56,2352.51
ES:Euskotren:RoutePoints:518:,43.268596,-2.940711,57,2353.51
ES:Euskotren:RoutePoints:518:,43.26876,-2.940149,58,2402.624
ES:Euskotren:RoutePoints:518:,43.26889,-2.939585,59,2450.624
ES:Euskotren:RoutePoints:518:,43.26898,-2.938991,60,2499.861
ES:Euskotren:RoutePoints:518:,43.268987,-2.938369,61,2550.345
ES:Euskotren:RoutePoints:518:,43.268932,-2.937763,62,2599.908
ES:Euskotren:RoutePoints:518:,43.268823,-2.937162,63,2650.129
ES:Euskotren:RoutePoints:518:,43.268713,-2.936758,64,2685.129
ES:Euskotren:RoutePoints:518:,43.268657,-2.936612,65,2698.572
ES:Euskotren:RoutePoints:518:,43.268447,-2.936098,66,2746.339
ES:Euskotren:RoutePoints:518:,43.268213,-2.935604,67,2794.096
ES:Euskotren:RoutePoints:518:,43.267953,-2.935141,68,2841.444
ES:Euskotren:RoutePoints:518:,43.267944,-2.934547,69,2889.717
ES:Euskotren:RoutePoints:518:,43.268047,-2.933966,70,2938.239
ES:Euskotren:RoutePoints:518:,43.268068,-2.9334,71,2984.239
ES:Euskotren:RoutePoints:518:,43.268088,-2.932833,72,3030.239
ES:Euskotren:RoutePoints:518:,43.268111,-2.932218,73,3080.239
ES:Euskotren:RoutePoints:518:,43.268161,-2.931609,74,3129.957
ES:Euskotren:RoutePoints:518:,43.268173,-2.931031,75,3176.906
ES:Euskotren:RoutePoints:518:,43.26795,-2.930505,76,3226.241
ES:Euskotren:RoutePoints:518:,43.267619,-2.930118,77,3274.604
ES:Euskotren:RoutePoints:518:,43.267297,-2.929769,78,3320.201
ES:Euskotren:RoutePoints:518:,43.266948,-2.929412,79,3368.583
ES:Euskotren:RoutePoints:518:,43.266597,-2.929026,80,3418.583
ES:Euskotren:RoutePoints:518:,43.266316,-2.928717,81,3458.583
ES:Euskotren:RoutePoints:518:,43.266246,-2.92864,82,3468.583
ES:Euskotren:RoutePoints:518:,43.265895,-2.928254,83,3518.583
ES:Euskotren:RoutePoints:518:,43.265568,-2.927826,84,3568.898
ES:Euskotren:RoutePoints:518:,43.265244,-2.927398,85,3618.898
ES:Euskotren:RoutePoints:518:,43.264927,-2.926976,86,3668.03
ES:Euskotren:RoutePoints:518:,43.26464,-2.926501,87,3718.03
ES:Euskotren:RoutePoints:518:,43.264491,-2.926253,88,3744.03
ES:Euskotren:RoutePoints:518:,43.264356,-2.926022,89,3768.026
ES:Euskotren:RoutePoints:518:,43.264076,-2.925581,90,3815.468
ES:Euskotren:RoutePoints:518:,43.263765,-2.925176,91,3863.135
ES:Euskotren:RoutePoints:518:,43.26334,-2.925104,92,3910.722
ES:Euskotren:RoutePoints:518:,43.262892,-2.925047,93,3960.642
ES:Euskotren:RoutePoints:518:,43.26253,-2.925094,94,4001.072
ES:Euskotren:RoutePoints:518:,43.262244,-2.92557,95,4051.073
ES:Euskotren:RoutePoints:518:,43.261961,-2.926045,96,4100.863
ES:Euskotren:RoutePoints:518:,43.26168,-2.926527,97,4150.863
ES:Euskotren:RoutePoints:518:,43.261418,-2.926968,98,4197.009
ES:Euskotren:RoutePoints:518:,43.26109,-2.926727,99,4238.332
ES:Euskotren:RoutePoints:518:,43.261052,-2.926658,100,4245.332
ES:Euskotren:RoutePoints:518:,43.260842,-2.926273,101,4284.332
ES:Euskotren:RoutePoints:518:,43.260616,-2.925858,102,4326.332
ES:Euskotren:RoutePoints:518:,43.260356,-2.925392,103,4373.909
ES:Euskotren:RoutePoints:518:,43.260114,-2.924931,104,4419.977
ES:Euskotren:RoutePoints:518:,43.259882,-2.924491,105,4464.004
ES:Euskotren:RoutePoints:518:,43.259563,-2.924174,106,4507.813
ES:Euskotren:RoutePoints:518:,43.259292,-2.924569,107,4551.876
ES:Euskotren:RoutePoints:518:,43.259214,-2.925141,108,4599.071
ES:Euskotren:RoutePoints:518:,43.259104,-2.925685,109,4644.921
ES:Euskotren:RoutePoints:518:,43.259035,-2.925926,110,4665.921
ES:Euskotren:RoutePoints:518:,43.258936,-2.926251,111,4694.486
ES:Euskotren:RoutePoints:518:,43.258612,-2.926662,112,4743.541
ES:Euskotren:RoutePoints:518:,43.258182,-2.926699,113,4791.427
ES:Euskotren:RoutePoints:518:,43.257748,-2.926497,114,4842.329
ES:Euskotren:RoutePoints:518:,43.257335,-2.926285,115,4891.357
ES:Euskotren:RoutePoints:518:,43.256944,-2.925969,116,4941.728
ES:Euskotren:RoutePoints:518:,43.256581,-2.925609,117,4991.494
ES:Euskotren:RoutePoints:518:,43.25623,-2.925224,118,5041.494
ES:Euskotren:RoutePoints:518:,43.255947,-2.92476,119,5090.519
ES:Euskotren:RoutePoints:518:,43.255795,-2.924369,120,5126.519
ES:Euskotren:RoutePoints:518:,43.255736,-2.924211,121,5140.879
ES:Euskotren:RoutePoints:518:,43.255543,-2.923653,122,5191.024
ES:Euskotren:RoutePoints:518:,43.255431,-2.923056,123,5241.023
ES:Euskotren:RoutePoints:518:,43.255305,-2.922479,124,5289.935
ES:Euskotren:RoutePoints:518:,43.254989,-2.922061,125,5338.719
ES:Euskotren:RoutePoints:518:,43.254624,-2.9217,126,5388.719
ES:Euskotren:RoutePoints:518:,43.254259,-2.921339,127,5438.768
ES:Euskotren:RoutePoints:518:,43.254113,-2.921513,128,5460.302
ES:Euskotren:RoutePoints:5970:,43.247273,-2.904938,1,0.0
ES:Euskotren:RoutePoints:5970:,43.247234,-2.905554,2,50.193
ES:Euskotren:RoutePoints:5970:,43.247245,-2.906167,3,99.994
ES:Euskotren:RoutePoints:5970:,43.247235,-2.906787,4,150.269
ES:Euskotren:RoutePoints:5970:,43.247219,-2.907393,5,199.567
ES:Euskotren:RoutePoints:5970:,43.247179,-2.908005,6,249.438
