stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,wheelchair_boarding
23,2205,RICARDO ARREGUI 33,,43.269323969752982,-2.9246559404332824,1,0,1
21,2206,TIBOLI 12,,43.267210884456979,-2.9252482268174118,1,0,1
1193,2207,MATIKO 27,,43.266920468588985,-2.9227720578431184,1,0,1
7436,2208,ARTATZAMINA Fte.1,,43.26916602345549,-2.9257962081987978,1,0,1
7439,2209,ANSELMA DE SALCES 17,,43.267203938314061,-2.9246308292673278,1,0,1
31,2301,MAURICE RAVEL / CIUDAD JARDÍN,,43.270103532415234,-2.9260557288414737,1,0,1
43,2302,VÍA VIEJA DE LEZAMA 85,,43.272370967399326,-2.92539966956233,1,0,1
41,2303,VÍA VIEJA DE LEZAMA 93,,43.272698469569875,-2.926042817309499,1,0,1
38,2401,MONTE ALDAMIZ / TELEFÓNICA,,43.268321738488005,-2.918694739264339,1,0,1
29,2402,MONTE IZARO 8,,43.267492576104196,-2.9198860565166602,1,0,1
32,2403,MAURICE RAVEL / fte. MIRADOR ,,43.269658836065005,-2.9225069390653231,1,0,1
237,2404,MAURICE RAVEL / MIRADOR ,,43.269848089689468,-2.9225837771797605,1,0,1
40,2405,MAURICE RAVEL 20 ,,43.267833940984708,-2.9184451110800129,1,0,1
39,2406,MAURICE RAVEL 7,,43.267649749342183,-2.9184891250428859,1,0,1
37,2407,MÚSICO GURIDI,,43.265611624777875,-2.9169223894988878,1,0,1
30,2408,SAN VALENTÍN DE BERRIOTXOA,,43.266148166892947,-2.918063564169366,1,0,1
27,2409,TRAUKO fte. 5,,43.267195150074684,-2.9213867935761386,1,0,1
26,2410,TRAUKO 3,,43.267281240454125,-2.9215573338171836,1,0,1
49,2411,VÍA VIEJA DE LEZAMA /  NUEVA AURORA,,43.269336944788115,-2.9186862369491164,1,0,1
50,2412,VÍA VIEJA DE LEZAMA 59,,43.268027169135294,-2.9157425743727168,1,0,1
47,2413,VÍA VIEJA DE LEZAMA 73,,43.270082116827282,-2.9198016352504492,1,0,1
45,2414,VÍA VIEJA DE LEZAMA 75,,43.271434634972771,-2.9212335660276021,1,0,1
35,2415,ZUMALACARREGUI / TOMÁS ZUBIRÍA,,43.264919813716944,-2.9183880465564438,1,0,1
28,2416,TRAUKO 14,,43.266728718417205,-2.9197902189574103,1,0,1
785,2417,TRAUKO fte. 14,,43.266718136235781,-2.9196130864460605,1,0,1
65,2501,ANDRAMARIA DE BEGOÑA,,43.262289409838075,-2.9131359462353466,1,0,1
62,2502,ARABELLA,,43.261273299300981,-2.9114660226879505,1,0,1
36,2503,BUEN PASTOR ,,43.26545559845,-2.9167480288175884,1,0,1
59,2504,SAN ISIDRO,,43.260677610177304,-2.91264707641109,1,0,1
53,2505,VÍA VIEJA DE LEZAMA / ITURRIONDO,,43.264666242505328,-2.9136984345905041,1,0,1
54,2506,VÍA VIEJA DE LEZAMA 2,,43.262410902048579,-2.915359738161666,1,0,1
52,2507,VÍA VIEJA DE LEZAMA 35,,43.265328345678434,-2.9133663742318947,1,0,1
55,2508,ZUMALACARREGUI 105,,43.261550505079896,-2.9153266736124395,1,0,1
58,2509,ZUMALACARREGUI 121,,43.260334596825778,-2.914121496372279,1,0,1
66,2510,ZURBARANBARRI,,43.264759732509177,-2.9118891237131361,1,0,1
64,2601,SARRIKUE,,43.262833954941868,-2.9110548105118319,1,0,1
63,2602,ZABALBIDE fte. 112 ,,43.26117124593096,-2.9111782546431684,1,0,1
4072,2605,ZABALBIDE 221,,43.264590772380593,-2.907977855331894,1,0,1
44,2701,VÍA VIEJA DE LEZAMA / MONTAÑO,,43.271399915335046,-2.9211209463577128,1,0,1
42,2702,VÍA VIEJA DE LEZAMA fte. 85,,43.272361740610236,-2.925169385400233,1,0,1
51,2703,VÍA VIEJA DE LEZAMA 70,,43.267905848541844,-2.91555403308643,1,0,1
48,2704,VÍA VIEJA DE LEZAMA 78,,43.269421731080961,-2.9188675602833176,1,0,1
46,2705,VÍA VIEJA DE LEZAMA 82,,43.270100608048409,-2.9197578556366728,1,0,1
529,2706,ARTXANDA / COLEGIO JESÚS MARÍA,,43.276938148212849,-2.9265502190805242,1,0,1
1056,2707,ARTXANDA / NOGARO,,43.275983683999215,-2.9240068060217164,1,0,1
1057,2708,ARTXANDA / FUNICULAR,,43.274667759712926,-2.9205156812397761,1,0,1
527,2709,ARTXANDA / POLIDEPORTIVO,,43.273590592177378,-2.9175549523559319,1,0,1
1041,2710,ARTXANDA / LA ESPERANZA,,43.271667655193212,-2.9134073955239006,1,0,1
525,2711,ARTXANDA / MIRADOR,,43.269222553324234,-2.9089183555798441,1,0,1
1327,2713,ATXETABIDEA / JESUITINAS,,43.264154715001183,-2.9089856913982781,1,0,1
2804,2714,ATXETABIDEA 47,,43.263554379061922,-2.9104648274718112,1,0,1
2744,27313,GORDÓNIZ 90,,43.249413082056869,-2.9469827502286212,1,0,1
2748,27508,CIRCUNVALACIÓN 1,,43.251259267394481,-2.9489105668272404,1,0,1
2749,27509,CIRCUNVALACIÓN 12,,43.249876278642738,-2.9495160472277084,1,0,1
2750,27510,URETAMENDI ,,43.24870228947794,-2.9493523762962917,1,0,1
201,3101,ARBOLANTXA 18,,43.260834053563968,-2.8967112950273641,1,0,1
205,3102,JULIÁN GAIARRE fte. 61,,43.257348462946183,-2.89915611339477,1,0,1
593,3103,KEPA ENBEITA "URRETXINDORRA",,43.25941340451044,-2.900367556425564,1,0,1
561,3104,LANGARAN fte. 3 ,,43.257962757627816,-2.8980435229061126,1,0,1
200,3105,LANGARAN 44,,43.260535245774967,-2.8979657595612327,1,0,1
197,3106,LARRATUNDU 21,,43.260868919849159,-2.8988796830652852,1,0,1
562,3107,PAU CASALS fte. 21,,43.257716612397722,-2.8991051668063124,1,0,1
193,3108,PAU CASALS / JESÚS GALÍNDEZ,,43.258691695934353,-2.9027771663519082,1,0,1
194,3109,PAU CASALS 16,,43.259350102210135,-2.9003891515863813,1,0,1
204,3110,TXOTENA  / LANGARAN,,43.258930856965485,-2.8977738362837675,1,0,1
202,3111,TXOTENA 62,,43.258756582377124,-2.8967577308189583,1,0,1
203,3112,TXOTENA 8,,43.257419181841463,-2.8965892351744249,1,0,1
1120,3113,UGARTE fte. 7,,43.260622470395944,-2.9013015899110153,1,0,1
198,3114,UGARTE 2,,43.261368123791144,-2.9004281846129327,1,0,1
195,3115,ZIZERUENA / IGLESIA,,43.259704634156421,-2.9005579575560341,1,0,1
199,3116,ZIZERUENA 22,,43.261355358324423,-2.899631123910662,1,0,1
184,3201,ARTALANDIO 3 ,,43.2562750425702,-2.90383238849572,1,0,1
221,3202,ORNILLA fte.12,,43.254931230696315,-2.9072610142251714,1,0,1
183,3203,ORNILLA / ARTALANDIO,,43.256140270346542,-2.904465922266279,1,0,1
192,3204,ORNILLA / PAU CASALS,,43.258460139140169,-2.9027753983035343,1,0,1
214,3205,FERNANDO JIMÉNEZ 12 ,,43.25080284765113,-2.9045803278660363,1,0,1
181,3206,GABRIEL ARESTI / fte. AMBULATORIO,,43.257437475421838,-2.9072558169178366,1,0,1
190,3208,GARAIZAR fte. 16 ,,43.260386644755016,-2.9033571277924488,1,0,1
189,3209,GARAIZAR / IKASTOLA,,43.261541742685907,-2.904877872766872,1,0,1
187,3210,JESÚS GALÍNDEZ / ADORATRICES,,43.260406649648715,-2.9046990859017803,1,0,1
177,3211,JESÚS GALÍNDEZ / TXOMIN GARAT,,43.257850265476762,-2.9097547410931268,1,0,1
188,3213,JESÚS GALÍNDEZ 26,,43.260382656624941,-2.9048286268625008,1,0,1
178,3214,JESÚS GALÍNDEZ 3,,43.258959885101838,-2.9090662001117145,1,0,1
207,3215,JULIÁN GAIARRE fte. 39 ,,43.25551551855461,-2.9007631356080843,1,0,1
215,3216,JULIÁN GAIARRE fte. 6,,43.250362284492226,-2.9037231465001838,1,0,1
216,3217,JULIÁN GAIARRE 10,,43.250742501828718,-2.903397673642528,1,0,1
211,3218,JULIÁN GAIARRE 23,,43.253021928451048,-2.9022797786336061,1,0,1
210,3219,JULIÁN GAIARRE 33,,43.25505062051117,-2.9011735799025522,1,0,1
212,3220,JULIÁN GAIARRE 36,,43.252555710543007,-2.9023986302036571,1,0,1
208,3221,JULIÁN GAIARRE 39 ,,43.2555894170618,-2.9007811252431712,1,0,1
206,3222,JULIÁN GAIARRE 61,,43.257399517908,-2.8992207291858718,1,0,1
209,3223,JULIÁN GAIARRE 82,,43.254974490993661,-2.9010917369237426,1,0,1
213,3224,ONDARROA / PARQUE,,43.253379388521516,-2.9037759751557228,1,0,1
179,3225,TXOMIN GARAT 12,,43.256862841019768,-2.9068844018404811,1,0,1
176,3226,TXOMIN GARAT 4,,43.2572491517549,-2.9098947024818664,1,0,1
182,3227,TXOMIN GARAT 40 ,,43.256505237486088,-2.9048058035840447,1,0,1
180,3228,TXOMIN GARAT 9 ,,43.257054947323567,-2.9069053816540973,1,0,1
61,3229,ZABALBIDE fte. 61,,43.257994814201943,-2.9110035913442456,1,0,1
174,3230,ZUMALACARREGUI / fte. MAKUA,,43.256988763150673,-2.911876598739418,1,0,1
1711,3231,AMBULATORIO TXURDINAGA,,43.257218905880173,-2.9082452326592856,1,0,1
4328,3232,ZABALBIDE 110A,,43.260643568961285,-2.9116999895937536,1,0,1
2726,3301,ORUETA,,43.265074382498,-2.9033825952125678,1,0,1
2727,3302,Fte. ORUETA,,43.265046792953967,-2.9032022196044007,1,0,1
2724,3303,MIKOLETA,,43.266291384949753,-2.8990179900956088,1,0,1
2725,3304,Fte. MIKOLETA,,43.26589311635793,-2.8974019340732347,1,0,1
2722,3305,ETXEARTE,,43.264594526496239,-2.8900179448471546,1,0,1
2723,3306,Fte. ETXEARTE,,43.264409219414716,-2.8898938972987209,1,0,1
2721,3307,HOSPITAL SANTA MARINA,,43.262323591241085,-2.8830583181396787,1,0,1
149,4101,AMADEO DEPRIT / DOLARETXE,,43.257827863059681,-2.9168041855406961,1,0,1
150,4102,AMADEO DEPRIT / PEDRO CORTÉS,,43.260057104708345,-2.9170709794905103,1,0,1
151,4103,AMADEO DEPRIT 8,,43.260278249221727,-2.916767412299214,1,0,1
60,4104,BASÍLICA DE BEGOÑA,,43.259001059565747,-2.913919532836065,1,0,1
